product_category,product_subcategory,brand,delivery_status,assembly_service_requested,payment_method,order_id,customer_id,product_price,shipping_cost,assembly_cost,total_amount,delivery_window_days,customer_rating,sales_amount
Office,Computer Table,Urban Outfitters,Pending,False,Credit Card,15075,8711,425.36,77.29,0.0,502.65,11,1.3,502.65
Office,Filing Cabinet,Ashley Furniture,Rescheduled,True,Credit Card,39154,4269,615.58,113.67,37.5,766.75,7,2.3,766.75
Bedroom,Mattress,Wayfair,Rescheduled,False,Google Pay,70332,6728,2718.63,106.68,0.0,2825.31,1,3.7,2825.31
Outdoor,Patio Set,,Delivered,True,Debit Card,50001,4728,445.93,88.78,79.35,614.0600000000001,13,4.3,614.0600000000001
Kitchen,Bar Cart,Overstock,Cancelled,False,Credit Card,39219,1387,1546.73,117.7,0.0,1664.43,7,1.6,1664.43
Kitchen,Kitchen Cabinet,Target,Pending,True,Bank Transfer,96511,4164,418.13,,160.52,636.43,10,2.6,636.43
Dining Room,Buffet,Ashley Furniture,Rescheduled,False,PayPal,62227,6378,1032.15,144.11,0.0,1176.26,3,3.6,1176.26
Bedroom,Chest of Drawers,HomeGoods,Delivered,False,PayPal,46517,2137,359.49,45.1,0.0,404.59,12,1.6,404.59
Living Room,Sofa,West Elm,Failed Delivery,False,Apple Pay,46585,6753,211.95,48.12,0.0,260.07,13,1.5,260.07
Kitchen,Pantry Cabinet,Ashley Furniture,Cancelled,True,Google Pay,94080,9346,527.24,0.0,186.37,713.61,1,2.6,713.61
Bedroom,Wardrobe,West Elm,Failed Delivery,False,PayPal,62386,9785,1635.15,66.95,0.0,1702.1,5,1.6,1702.1
Office,Bookshelf,World Market,In Transit,False,Apple Pay,53404,1452,767.61,0.0,0.0,767.61,4,3.0,767.61
Living Room,Coffee Table,HomeGoods,Cancelled,False,Google Pay,25118,5279,900.71,83.22,0.0,983.93,13,2.8,983.93
Bedroom,Dresser,Wayfair,Cancelled,False,Bank Transfer,33405,5349,1063.9,70.09,0.0,1133.99,3,4.9,1133.99
Outdoor,Lounge Chair,World Market,In Transit,False,Google Pay,15014,2776,1746.81,82.59,0.0,1829.4,14,2.5,1829.4
Kitchen,Bar Cart,Overstock,Pending,False,Cash on Delivery,88193,8119,1799.77,145.3,0.0,1945.07,12,4.2,1945.07
Office,Filing Cabinet,HomeGoods,Pending,False,Apple Pay,55309,6139,277.63,47.71,0.0,325.34,11,2.7,325.34
Kitchen,Pantry Cabinet,Target,Cancelled,False,Cash on Delivery,67199,9379,1580.94,142.35,0.0,1723.29,9,,1723.29
Kitchen,Kitchen Island,Urban Outfitters,Cancelled,False,Bank Transfer,25157,7311,540.61,0.0,0.0,540.61,3,1.2,540.61
Office,Bookshelf,World Market,Cancelled,False,Google Pay,85574,4114,1451.32,51.05,0.0,1502.37,4,3.1,1502.37
Bedroom,Nightstand,HomeGoods,Pending,True,Credit Card,43386,1727,1216.24,117.96,199.77,1533.97,8,,1533.97
Outdoor,Garden Chair,Overstock,Failed Delivery,False,PayPal,67154,1027,724.74,128.43,,853.1700000000001,6,2.8,853.1700000000001
Living Room,TV Stand,Overstock,In Transit,True,Google Pay,78146,9821,302.77,78.31,164.8,545.88,11,4.7,545.88
Bedroom,Wardrobe,IKEA,Cancelled,True,Google Pay,97900,4228,606.39,145.85,244.46,996.7,3,2.7,996.7
Bedroom,Nightstand,,In Transit,True,PayPal,57739,8066,1837.78,120.47,175.23,2133.48,13,3.3,2133.48
Dining Room,Dining Chair,HomeGoods,Rescheduled,False,Apple Pay,19171,6409,969.35,0.0,0.0,969.35,9,2.3,969.35
Kitchen,Kitchen Island,Target,Pending,False,Debit Card,91678,6143,1065.43,111.74,0.0,1177.17,10,3.7,1177.17
Dining Room,Dining Table,HomeGoods,In Transit,False,Apple Pay,96951,3041,447.78,77.01,0.0,524.79,7,3.3,524.79
Outdoor,Umbrella,IKEA,Delivered,True,Credit Card,49363,9308,1294.16,149.99,193.33,1637.48,3,2.8,1637.48
Office,Desk,Pottery Barn,Failed Delivery,False,Debit Card,50538,7691,357.08,53.8,0.0,410.88,7,2.7,410.88
Living Room,Ottoman,West Elm,Failed Delivery,False,Google Pay,52753,7592,270.98,82.08,0.0,353.06,1,3.2,353.06
Outdoor,Lounge Chair,IKEA,Cancelled,True,Apple Pay,48752,3085,1057.05,0.0,177.51,1234.56,14,3.2,1234.56
Kitchen,Bar Cart,Ashley Furniture,Failed Delivery,True,Cash on Delivery,35144,7888,2477.51,0.0,187.48,2664.99,1,2.4,2664.99
Living Room,Coffee Table,CB2,Pending,False,Google Pay,97153,7211,682.72,118.91,0.0,801.63,3,4.1,801.63
Dining Room,China Cabinet,Crate & Barrel,Cancelled,False,Cash on Delivery,98777,3851,634.06,82.37,0.0,716.43,5,4.8,716.43
Living Room,Coffee Table,West Elm,In Transit,False,Debit Card,90676,5930,2414.38,141.88,0.0,2556.26,14,3.8,2556.26
Outdoor,Outdoor Table,HomeGoods,Failed Delivery,False,Apple Pay,63225,9977,1516.99,117.62,0.0,1634.61,3,2.1,1634.61
Living Room,Side Table,Pottery Barn,Delivered,False,Google Pay,10053,5978,2027.58,90.29,0.0,2117.87,12,2.5,2117.87
Living Room,Side Table,,Failed Delivery,False,Debit Card,47606,4443,414.23,97.91,0.0,512.14,14,,512.14
Office,Desk,Urban Outfitters,Failed Delivery,True,Credit Card,66346,6279,782.5,78.36,268.25,1129.11,11,1.2,1129.11
Living Room,Coffee Table,Urban Outfitters,Delivered,False,Debit Card,70946,8238,1214.96,0.0,0.0,1214.96,4,4.6,1214.96
Dining Room,Dining Table,HomeGoods,Cancelled,False,PayPal,67954,4501,1343.72,0.0,0.0,1343.72,11,1.7,1343.72
Outdoor,Garden Chair,,Rescheduled,True,Bank Transfer,77000,8752,858.23,0.0,30.34,888.57,2,,888.57
Office,Office Chair,HomeGoods,Pending,True,Bank Transfer,32241,2389,91.45,50.77,254.1,396.32,8,,396.32
Living Room,Sofa,Urban Outfitters,In Transit,True,Apple Pay,47196,9445,920.71,63.71,53.42,1037.84,10,,1037.84
Dining Room,Dining Chair,,Pending,False,Debit Card,97012,6491,1293.35,0.0,0.0,1293.35,10,4.4,1293.35
Living Room,Ottoman,Overstock,Rescheduled,True,PayPal,22240,4848,1879.02,92.94,63.85,2035.81,2,3.4,2035.81
Outdoor,Patio Set,CB2,Failed Delivery,True,Apple Pay,98184,6085,1549.02,80.16,194.33,1823.51,1,4.2,1823.51
Living Room,Coffee Table,HomeGoods,Delivered,True,Google Pay,39444,4262,1349.04,102.83,193.39,1645.26,3,4.4,1645.26
Outdoor,Garden Chair,IKEA,Failed Delivery,True,Google Pay,29313,1400,1408.5,127.04,25.34,1560.88,4,,1560.88
Dining Room,China Cabinet,West Elm,Rescheduled,True,PayPal,16057,5011,1557.51,90.23,108.36,1756.1,2,1.8,1756.1
Office,Computer Table,CB2,Pending,True,Apple Pay,72277,2193,980.7,118.11,169.87,1268.68,12,2.0,1268.68
Living Room,Armchair,Target,Rescheduled,True,Google Pay,69692,7790,1608.28,0.0,25.32,1633.6,3,1.7,1633.6
Outdoor,Outdoor Table,IKEA,Delivered,False,Cash on Delivery,92544,4185,425.49,34.52,0.0,460.01,12,4.1,460.01
Office,Bookshelf,World Market,In Transit,True,PayPal,60328,9099,823.87,0.0,218.28,1042.15,6,,1042.15
Bedroom,Dresser,IKEA,In Transit,True,Credit Card,62383,4997,2353.99,117.41,87.04,2558.44,1,,2558.44
Office,Bookshelf,Wayfair,Pending,True,Google Pay,29342,1090,623.83,0.0,183.68,807.51,4,3.9,807.51
Dining Room,Dining Table,Wayfair,Delivered,True,Credit Card,23970,7965,1053.88,67.93,160.34,1282.15,8,4.1,1282.15
Kitchen,Pantry Cabinet,World Market,Failed Delivery,False,Cash on Delivery,38683,3881,317.53,40.05,0.0,357.58,12,2.9,357.58
Bedroom,Chest of Drawers,IKEA,Delivered,True,Credit Card,77889,8611,2716.26,74.51,153.59,2944.360000000001,9,4.4,2944.360000000001
Outdoor,Lounge Chair,Wayfair,Pending,True,Credit Card,16582,5082,1550.86,60.39,223.8,1835.05,1,1.6,1835.05
Bedroom,Wardrobe,,Pending,True,Apple Pay,25906,8478,1327.21,95.85,37.64,1460.7,11,1.3,1460.7
Outdoor,Garden Chair,Target,Delivered,False,Apple Pay,27477,8612,540.67,0.0,0.0,540.67,13,4.3,540.67
Dining Room,Dining Chair,Crate & Barrel,Delivered,True,Cash on Delivery,97500,9702,241.91,40.2,55.28,337.39,8,2.6,337.39
Bedroom,Nightstand,World Market,Pending,True,Debit Card,83259,6198,1028.68,0.0,28.94,1057.62,11,3.8,1057.62
Dining Room,Dining Chair,Wayfair,In Transit,False,Credit Card,68008,9270,273.3,43.62,0.0,316.92,7,3.7,316.92
Office,Filing Cabinet,,In Transit,True,Cash on Delivery,65933,9976,869.45,59.47,56.07,984.99,1,4.9,984.99
Office,Bookshelf,Ashley Furniture,In Transit,False,Bank Transfer,68446,3607,1054.53,58.4,0.0,1112.93,14,,1112.93
Office,Desk,Pottery Barn,Pending,False,Debit Card,72216,8373,210.61,88.55,0.0,299.16,2,,299.16
Kitchen,Pantry Cabinet,Wayfair,Delivered,False,Apple Pay,43972,5050,2107.71,52.95,0.0,2160.66,3,4.6,2160.66
Bedroom,Bed Frame,Ashley Furniture,Delivered,False,Apple Pay,93579,5543,1900.2,114.73,0.0,2014.93,7,2.9,2014.93
Bedroom,Nightstand,Target,Rescheduled,True,Google Pay,78327,8939,718.45,102.58,267.29,1088.32,6,4.1,1088.32
Dining Room,Buffet,Pottery Barn,Rescheduled,True,PayPal,92149,4919,613.83,0.0,47.39,661.22,13,4.2,661.22
Kitchen,Bar Cart,CB2,Rescheduled,True,Cash on Delivery,45992,8206,2442.76,0.0,153.37,2596.13,13,1.2,2596.13
Office,Bookshelf,Overstock,Cancelled,True,PayPal,20155,5681,1407.99,67.37,180.62,1655.98,12,3.4,1655.98
Kitchen,Bar Cart,Ashley Furniture,Pending,False,Debit Card,40735,5451,1538.84,0.0,,1538.84,9,3.0,1538.84
Kitchen,Bar Cart,Overstock,In Transit,False,Cash on Delivery,54020,6238,343.84,60.85,0.0,404.69,10,1.5,404.69
Dining Room,Dining Table,Overstock,Cancelled,True,Apple Pay,80798,2320,141.63,69.0,46.16,256.79,14,1.3,256.79
Kitchen,Kitchen Island,Target,In Transit,False,Bank Transfer,28136,3471,1040.43,147.59,0.0,1188.02,13,2.9,1188.02
Kitchen,Kitchen Cabinet,Overstock,Pending,False,Bank Transfer,40311,7275,791.12,67.54,0.0,858.66,12,1.5,858.66
Kitchen,Pantry Cabinet,Pottery Barn,In Transit,True,PayPal,30028,4505,2171.67,106.75,192.1,2470.52,10,3.3,2470.52
Outdoor,Patio Set,Target,Delivered,True,Cash on Delivery,18418,7797,542.69,66.79,144.66,754.14,5,3.8,754.14
Living Room,Side Table,HomeGoods,Delivered,False,Google Pay,63424,6421,202.95,,0.0,256.9,3,3.0,256.9
Office,Office Chair,Target,Delivered,True,Credit Card,81121,8633,1256.91,107.81,72.56,1437.28,13,2.2,1437.28
Living Room,TV Stand,HomeGoods,Cancelled,True,Debit Card,64496,2020,591.24,123.2,159.4,873.84,10,3.8,873.84
Kitchen,Pantry Cabinet,Wayfair,Cancelled,True,PayPal,37110,7883,645.63,0.0,70.46,716.09,9,3.9,716.09
Dining Room,Dining Chair,IKEA,Failed Delivery,False,Credit Card,61049,1320,282.24,54.47,0.0,336.71,3,,336.71
Dining Room,China Cabinet,HomeGoods,Failed Delivery,True,Apple Pay,85456,7232,1012.62,0.0,81.91,1094.53,2,1.5,1094.53
Outdoor,Outdoor Table,,Failed Delivery,True,PayPal,72518,1096,300.38,65.81,,554.74,6,1.2,554.74
Bedroom,Dresser,,In Transit,True,Google Pay,56105,5892,1758.1,0.0,41.7,1799.8,13,4.9,1799.8
Living Room,Armchair,Ashley Furniture,Failed Delivery,False,Cash on Delivery,61116,7865,2082.33,103.55,0.0,2185.88,10,2.9,2185.88
Outdoor,Patio Set,CB2,In Transit,True,Debit Card,80545,9947,978.47,130.05,48.73,1157.25,8,4.9,1157.25
Living Room,Armchair,Ashley Furniture,Pending,True,Apple Pay,89069,4613,380.25,76.23,91.71,548.19,5,3.9,548.19
Kitchen,Pantry Cabinet,World Market,Rescheduled,True,Cash on Delivery,73993,4595,1514.52,101.97,166.88,1783.37,3,,1783.37
Living Room,Sofa,HomeGoods,Delivered,False,Apple Pay,45774,8140,1494.17,0.0,0.0,1494.17,14,2.4,1494.17
Outdoor,Lounge Chair,HomeGoods,Pending,False,Apple Pay,73654,1475,1093.84,67.22,0.0,1161.06,3,3.7,1161.06
Dining Room,Dining Chair,Wayfair,Delivered,False,PayPal,60968,6507,193.65,60.64,0.0,254.29,6,,254.29
Office,Office Chair,Wayfair,Cancelled,False,Apple Pay,97670,7624,1460.95,0.0,0.0,1460.95,12,4.3,1460.95
Kitchen,Kitchen Island,,Pending,False,Google Pay,31632,8657,713.46,0.0,0.0,713.46,12,3.1,713.46
Bedroom,Bed Frame,IKEA,Failed Delivery,True,Credit Card,26728,9751,1036.7,63.56,59.64,1159.9,14,1.2,1159.9
Dining Room,Dining Chair,Pottery Barn,Rescheduled,True,Google Pay,13534,7455,620.56,100.51,31.05,752.1199999999999,8,1.7,752.1199999999999
Dining Room,Bar Stool,CB2,In Transit,True,Bank Transfer,87580,1444,410.68,92.09,102.75,605.52,1,3.3,605.52
Bedroom,Chest of Drawers,CB2,Delivered,True,Google Pay,21003,8022,739.18,101.33,286.73,1127.24,11,4.2,1127.24
Dining Room,Bar Stool,World Market,Failed Delivery,False,Google Pay,27786,8564,905.23,84.87,0.0,990.1,4,3.7,990.1
Living Room,Sofa,Wayfair,Cancelled,False,Credit Card,33819,1823,1376.48,134.33,0.0,1510.81,9,3.4,1510.81
Office,Office Chair,Urban Outfitters,Delivered,False,Debit Card,44099,7211,557.52,0.0,0.0,557.52,14,3.6,557.52
Bedroom,Wardrobe,IKEA,Cancelled,False,Apple Pay,52906,4467,2331.6,130.54,0.0,2462.14,11,1.6,2462.14
Dining Room,Bar Stool,Pottery Barn,Cancelled,True,PayPal,69598,6355,1823.13,123.67,172.65,2119.45,4,3.6,2119.45
Kitchen,Kitchen Cabinet,Crate & Barrel,In Transit,True,Bank Transfer,54236,7211,2159.92,137.65,109.76,2407.33,3,3.9,2407.33
Dining Room,Dining Table,Wayfair,Rescheduled,False,PayPal,46471,7906,522.28,0.0,0.0,522.28,7,2.3,522.28
Office,Office Chair,Urban Outfitters,Failed Delivery,True,Google Pay,43065,2341,748.16,108.36,,1139.93,9,,1139.93
Dining Room,Buffet,West Elm,Delivered,True,Cash on Delivery,71644,1317,202.72,89.07,67.13,358.92,10,4.9,358.92
Outdoor,Garden Chair,West Elm,Rescheduled,True,Cash on Delivery,80702,1853,1435.25,113.1,163.45,1711.8,1,1.8,1711.8
Bedroom,Nightstand,Pottery Barn,Failed Delivery,False,Credit Card,55870,4673,2387.85,62.94,0.0,2450.79,11,2.7,2450.79
Living Room,Ottoman,Urban Outfitters,Pending,False,Bank Transfer,95215,2124,658.65,51.41,0.0,710.06,13,1.8,710.06
Outdoor,Garden Chair,,Delivered,True,Apple Pay,95426,1659,523.34,81.21,225.5,830.0500000000001,5,4.3,830.0500000000001
Outdoor,Umbrella,HomeGoods,Pending,True,Debit Card,14067,5051,1134.01,138.8,199.61,1472.42,8,1.8,1472.42
Bedroom,Chest of Drawers,Urban Outfitters,Delivered,True,Cash on Delivery,36130,1333,2956.91,0.0,56.16,3013.07,12,1.1,3013.07
Kitchen,Kitchen Island,Crate & Barrel,Delivered,True,Apple Pay,91439,3496,1606.63,0.0,26.21,1632.84,2,2.5,1632.84
Outdoor,Garden Chair,World Market,Cancelled,True,Debit Card,41266,3068,489.07,76.43,142.09,707.59,2,2.1,707.59
Office,Office Chair,CB2,Delivered,True,Bank Transfer,72070,2874,806.45,78.27,179.8,1064.52,4,4.3,1064.52
Office,Bookshelf,Ashley Furniture,Pending,True,Cash on Delivery,83920,4571,307.73,66.11,199.59,573.4300000000001,1,,573.4300000000001
Kitchen,Pantry Cabinet,Wayfair,Delivered,True,Apple Pay,70952,5198,628.12,0.0,47.62,675.74,11,5.0,675.74
Living Room,Sofa,Ashley Furniture,Pending,False,Cash on Delivery,58351,3749,2070.31,135.22,0.0,2205.53,13,2.7,2205.53
Living Room,Sofa,Overstock,Pending,False,PayPal,89415,2876,2159.6,67.05,0.0,2226.65,8,2.1,2226.65
Dining Room,Dining Chair,Pottery Barn,Failed Delivery,False,Bank Transfer,31465,6096,316.28,55.02,0.0,371.3,5,3.8,371.3
Bedroom,Bed Frame,Pottery Barn,In Transit,True,Google Pay,24168,1420,527.66,148.16,35.4,711.2199999999999,10,3.3,711.2199999999999
Office,Bookshelf,Ashley Furniture,Delivered,True,Bank Transfer,50888,7149,948.13,,288.06,1374.19,2,2.8,1374.19
Dining Room,Dining Table,Urban Outfitters,Cancelled,True,Debit Card,61990,4249,1438.68,126.75,151.91,1717.34,12,1.4,1717.34
Office,Bookshelf,Pottery Barn,In Transit,True,Credit Card,19961,4978,1022.47,,41.08,1128.42,3,2.9,1128.42
Office,Bookshelf,Pottery Barn,Failed Delivery,True,Cash on Delivery,23356,5941,422.07,97.76,77.52,597.35,7,1.9,597.35
Kitchen,Pantry Cabinet,IKEA,Pending,False,Apple Pay,99687,2983,493.64,62.38,0.0,556.02,2,4.0,556.02
Office,Office Chair,Target,Delivered,True,Cash on Delivery,84177,1672,871.13,0.0,189.01,1060.14,9,3.7,1060.14
Living Room,Coffee Table,,Pending,False,Cash on Delivery,55508,9728,2141.93,126.74,0.0,2268.67,12,3.9,2268.67
Outdoor,Garden Chair,IKEA,In Transit,False,Apple Pay,66148,7071,153.62,51.64,0.0,205.26,9,3.8,205.26
Bedroom,Chest of Drawers,CB2,Cancelled,True,PayPal,19038,9289,2266.16,75.43,56.04,2397.63,14,2.8,2397.63
Living Room,Armchair,Pottery Barn,Pending,True,Google Pay,94874,6590,306.95,72.49,218.61,598.05,10,1.5,598.05
Outdoor,Patio Set,Urban Outfitters,Rescheduled,True,Google Pay,11658,7882,1062.82,108.51,86.52,1257.85,3,,1257.85
Dining Room,China Cabinet,West Elm,In Transit,True,Apple Pay,74251,2729,1774.64,110.9,139.79,2025.33,6,2.8,2025.33
Kitchen,Kitchen Cabinet,Urban Outfitters,In Transit,True,Bank Transfer,66822,6934,2154.76,81.39,60.49,2296.64,12,2.4,2296.64
Outdoor,Garden Chair,HomeGoods,Cancelled,True,Bank Transfer,93307,8532,981.42,82.24,156.23,1219.89,10,3.7,1219.89
Kitchen,Kitchen Cabinet,,Delivered,True,Bank Transfer,30052,8135,2230.45,51.28,34.52,2316.25,1,1.8,2316.25
Dining Room,Dining Chair,Crate & Barrel,In Transit,True,Bank Transfer,33086,9548,1694.83,79.51,181.4,1955.74,2,3.7,1955.74
Outdoor,Umbrella,HomeGoods,Failed Delivery,False,Cash on Delivery,95256,5425,791.66,129.68,0.0,921.34,12,4.7,921.34
Outdoor,Outdoor Table,Pottery Barn,In Transit,False,Bank Transfer,90728,9817,1743.62,0.0,0.0,1743.62,4,4.1,1743.62
Outdoor,Outdoor Table,West Elm,Cancelled,True,Google Pay,73372,8616,1395.93,110.34,144.88,1651.15,11,,1651.15
Living Room,Armchair,IKEA,Delivered,False,Apple Pay,67091,5397,293.46,45.93,0.0,339.39,3,4.4,339.39
Outdoor,Garden Chair,Overstock,Delivered,True,Google Pay,52245,5022,215.9,94.65,149.06,459.61,10,1.3,459.61
Bedroom,Mattress,Urban Outfitters,Delivered,False,PayPal,21359,5569,1633.73,65.94,0.0,1699.67,2,4.5,1699.67
Dining Room,Bar Stool,World Market,In Transit,True,Credit Card,69087,4995,515.05,103.05,41.72,659.8199999999999,8,3.6,659.8199999999999
Outdoor,Outdoor Table,Crate & Barrel,Delivered,False,Google Pay,70910,7209,779.26,61.34,0.0,840.6,9,1.1,840.6
Kitchen,Pantry Cabinet,Crate & Barrel,Rescheduled,True,Credit Card,54092,1470,1370.97,0.0,151.39,1522.36,2,4.8,1522.36
Outdoor,Patio Set,Overstock,Failed Delivery,True,Bank Transfer,74789,6325,497.79,72.21,275.35,845.35,4,3.8,845.35
Living Room,Side Table,IKEA,In Transit,False,Cash on Delivery,33834,8988,1777.9,0.0,0.0,1777.9,1,,1777.9
Dining Room,China Cabinet,HomeGoods,Delivered,False,Credit Card,37802,6813,233.84,86.62,0.0,320.46,7,3.5,320.46
Office,Office Chair,Urban Outfitters,Delivered,True,Google Pay,43862,6576,839.46,111.83,33.94,985.23,9,,985.23
Living Room,TV Stand,HomeGoods,Rescheduled,True,PayPal,46655,5526,1960.13,89.51,173.45,2223.09,4,,2223.09
Outdoor,Garden Chair,Ashley Furniture,Pending,False,Credit Card,82848,1166,641.79,146.54,0.0,788.3299999999999,1,3.2,788.3299999999999
Kitchen,Pantry Cabinet,,In Transit,False,Debit Card,77715,4130,1481.73,80.47,0.0,1562.2,4,3.6,1562.2
Bedroom,Mattress,Crate & Barrel,Failed Delivery,True,Bank Transfer,21221,4954,1908.12,0.0,83.55,1991.67,10,4.4,1991.67
Kitchen,Kitchen Island,Urban Outfitters,Cancelled,True,Debit Card,63271,9004,939.44,0.0,86.28,1025.72,8,2.4,1025.72
Living Room,TV Stand,World Market,In Transit,False,Google Pay,82768,4937,1624.89,81.78,0.0,1706.67,6,2.2,1706.67
Kitchen,Kitchen Cabinet,Urban Outfitters,Failed Delivery,False,PayPal,72402,9041,2076.94,66.86,0.0,2143.8,4,3.8,2143.8
Dining Room,Dining Chair,Ashley Furniture,In Transit,False,Bank Transfer,68743,1282,1391.2,98.0,0.0,1489.2,6,2.9,1489.2
Kitchen,Kitchen Island,Ashley Furniture,Pending,True,Cash on Delivery,22196,5820,2151.94,64.0,173.35,2389.29,11,,2389.29
Kitchen,Kitchen Island,Urban Outfitters,In Transit,True,PayPal,39045,7625,2087.81,126.92,38.79,2253.52,9,3.2,2253.52
Office,Desk,Urban Outfitters,In Transit,True,Cash on Delivery,41890,6016,1345.84,135.72,225.17,1706.73,2,3.0,1706.73
Kitchen,Bar Cart,Overstock,Cancelled,True,Apple Pay,97026,7046,1965.85,0.0,78.32,2044.17,10,4.9,2044.17
Dining Room,Dining Table,CB2,Rescheduled,False,Cash on Delivery,72031,9698,515.76,56.29,0.0,572.05,4,,572.05
Dining Room,Buffet,Wayfair,Cancelled,False,PayPal,55056,7971,992.38,54.64,0.0,1047.02,2,3.1,1047.02
Kitchen,Bar Cart,Target,Failed Delivery,True,Cash on Delivery,82140,6419,1128.65,108.77,137.63,1375.05,4,2.4,1375.05
Office,Computer Table,Wayfair,In Transit,False,Debit Card,56112,8434,89.37,91.15,0.0,180.52,3,3.1,180.52
Bedroom,Mattress,Urban Outfitters,Failed Delivery,True,Apple Pay,45509,6023,1182.34,61.83,271.68,1515.85,12,,1515.85
Bedroom,Wardrobe,Crate & Barrel,Pending,True,Google Pay,42951,4777,609.55,52.24,78.67,740.4599999999999,3,,740.4599999999999
Bedroom,Bed Frame,Overstock,Cancelled,False,Bank Transfer,25814,4155,624.07,101.66,0.0,725.73,10,3.6,725.73
Dining Room,Dining Table,West Elm,Rescheduled,False,Cash on Delivery,51359,2958,511.53,97.14,0.0,608.67,3,2.6,608.67
Bedroom,Wardrobe,HomeGoods,Failed Delivery,False,Debit Card,80236,4033,2030.0,0.0,0.0,2030.0,8,1.3,2030.0
Living Room,Sofa,Ashley Furniture,In Transit,False,Apple Pay,35105,4545,665.4,100.44,0.0,765.8399999999999,14,,765.8399999999999
Kitchen,Kitchen Island,Urban Outfitters,Cancelled,True,Apple Pay,73464,5530,2231.06,125.24,248.91,2605.21,10,1.0,2605.21
Kitchen,Pantry Cabinet,HomeGoods,Delivered,False,Google Pay,87278,9595,1114.83,0.0,0.0,1114.83,4,2.9,1114.83
Outdoor,Umbrella,Wayfair,Rescheduled,False,Google Pay,88222,5636,311.23,35.04,0.0,346.27,13,4.4,346.27
Office,Bookshelf,Target,Failed Delivery,True,PayPal,23176,4180,348.41,78.19,37.99,464.59,7,3.8,464.59
Living Room,Coffee Table,Urban Outfitters,Failed Delivery,False,Cash on Delivery,48829,4727,1179.96,76.13,0.0,1256.09,10,2.1,1256.09
Bedroom,Nightstand,Overstock,Failed Delivery,False,Bank Transfer,57301,3939,1723.5,67.87,0.0,1791.37,5,3.3,1791.37
Bedroom,Chest of Drawers,World Market,Cancelled,True,Bank Transfer,49618,1231,489.39,42.23,30.36,561.98,7,4.2,561.98
Outdoor,Patio Set,,Delivered,True,Debit Card,80010,3073,415.22,97.34,45.58,558.1400000000001,8,2.7,558.1400000000001
Dining Room,Dining Table,World Market,Pending,False,Cash on Delivery,45954,1745,1257.15,143.07,0.0,1400.22,10,2.1,1400.22
Bedroom,Chest of Drawers,World Market,Rescheduled,False,Google Pay,17146,5786,1558.95,0.0,0.0,1558.95,4,,1558.95
Outdoor,Garden Chair,HomeGoods,Failed Delivery,True,Google Pay,26551,9042,1165.06,85.97,54.34,1305.37,5,2.4,1305.37
Bedroom,Wardrobe,Wayfair,In Transit,True,Google Pay,23446,1200,193.79,77.77,172.61,444.17,9,2.4,444.17
Bedroom,Nightstand,Ashley Furniture,Rescheduled,False,PayPal,85243,5658,2799.68,76.11,0.0,2875.79,9,,2875.79
Dining Room,Dining Table,Pottery Barn,In Transit,False,Cash on Delivery,71524,8843,1625.59,137.61,0.0,1763.2,12,2.5,1763.2
Dining Room,Buffet,CB2,Cancelled,False,Bank Transfer,67733,6582,1395.03,136.2,0.0,1531.23,2,2.5,1531.23
Bedroom,Dresser,Overstock,Delivered,False,Credit Card,34164,1841,1325.41,103.57,0.0,1428.98,4,2.6,1428.98
Kitchen,Bar Cart,CB2,Failed Delivery,False,Bank Transfer,43092,8827,1348.42,139.43,0.0,1487.85,3,3.7,1487.85
Bedroom,Mattress,Ashley Furniture,Cancelled,True,Bank Transfer,24953,2070,2245.97,70.68,91.82,2408.47,6,1.4,2408.47
